what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1359038240877
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1359038240880
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1359038240881
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1359038240882
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1359038240883
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1359038240885
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1359038240886
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1359038240887
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1359038240887
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1359038240887
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1359038240888
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1359038240888
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1359038240888
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1359038240889
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1359038240890
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1359038240891
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1359038240891
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1359038240892
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1359038240893
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1359038240893
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1359038240894
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1359038240894
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1359038240896
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1359038240896
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1359038240897
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1359038240898
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1359038240898
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1359038240899
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1359038240900
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1359038240900
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1359038240901
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1359038240901
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1359038240901
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1359038240902
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1359038240902
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1359038240902
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1359038240903
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1359038240905
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1359038240905
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1359038240905
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1359038240906
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1359038240906
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1359038240907
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1359038240907
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1359038240907
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1359038240907
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1359038240908
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1359038240908
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1359038240908
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1359038240909
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1359038240909
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1359038240910
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1359038240910
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1359038240910
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1359038240911
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1359038240911
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1359038240912
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1359038240913
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1359038240913
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1359038240913
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1359038240914
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1359038240914
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1359038240914
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1359038240915
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1359038240915
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1359038240915
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1359038240916
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1359038240916
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1359038240917
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1359038240917
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1359038240918
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1359038240919
os,sysinfo,,,"linux",1359038240921
arch,sysinfo,,,"x86_64",1359038240921
ws,sysinfo,,,"gtk",1359038240922
locale,sysinfo,,,"en_US",1359038240922
processors,sysinfo,,,"4",1359038240922
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1359038240922
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1359038240922
java.specification.name,sysinfo,,,"Java Platform API Specification",1359038240922
java.specification.vendor,sysinfo,,,"Oracle Corporation",1359038240922
java.specification.version,sysinfo,,,"1.7",1359038240922
java.vendor,sysinfo,,,"Oracle Corporation",1359038240922
java.version,sysinfo,,,"1.7.0_07",1359038240922
java.vm.info,sysinfo,,,"mixed mode",1359038240922
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1359038240922
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1359038240922
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1359038240922
java.vm.specification.version,sysinfo,,,"1.7",1359038240922
java.vm.vendor,sysinfo,,,"Oracle Corporation",1359038240922
java.vm.version,sysinfo,,,"23.3-b01",1359038240922
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359038241941
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359038241989
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1359038242000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038245197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1359038280271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038280293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038282427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1359038299008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038299026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038300307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038324917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038328224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038339447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038341236
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1359038344294
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1359038389677
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1359038389693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038389775
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1359038391146
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1359038396166
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1359038396299
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359038399322
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1359038399325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038406920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1359038410045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038410063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038418051
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1359038424175
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1359038424178
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1359038425010
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1359038431186
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1359038431902
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1359038431909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1359038433097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038433120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038453227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038454923
started,bundle,CodeWalker,1.0.0.qualifier,"CodeWalker",1359038456721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038458149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038459994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038460577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038463393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038490781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038492191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038492548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038536996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038539539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1359038542704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038542714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038556176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038566919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038571628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038583401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038584263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038590571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038592664
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359038593526
stopped,bundle,CodeWalker,1.0.0.qualifier,"CodeWalker",1359038593855
stopped,bundle,ca.mcgill.cs.swevo.ppa.ui,1.2.1.201106050716,"ca.mcgill.cs.swevo.ppa.ui",1359038593856
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1359038593856
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1359038593857
